384 Plate ID,Plate Map,Well,Human Readable Name,CatNumber,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,Library,sample_type
SelleckChem003 1to5,SP0143-A,M13,Mubritinib (TAK 165),S2216,SW219659-1,2,m,13,13,25,194487156,468.47,366017-09-6,free base,HER2,Mubritinib (TAK-165) is a potent inhibitor of HER2/ErbB2 with IC50 of 6 nM; no activity to EGFR; FGFR; PDGFR; JAK1; Src and Blk.,C1=C(C=CC(=C1)/C=C/C2OC=C(N=2)COC3=CC=C(C=C3)CCCCN4N=NC=C4)C(F)(F)F,27,http://www.selleckchem.com/products/Mubritinib-TAK-165.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M14,Orotic acid (6-Carboxyuracil),S2336,SW219707-1,2,m,14,13,25,192948511,156.1,65-86-1,free base,Others,Orotic acid(6-Carboxyuracil) is a heterocyclic compound and an acid.,C1=C(NC(NC1=O)=O)C(O)=O,12.81,http://www.selleckchem.com/products/Orotic-acid(6-Carboxyuracil).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M15,TAME,S2225,SW219688-1,2,m,15,13,25,192891453,342.41,901-47-3,free base,E3 Ligase ;APC,Tosyl-L-Arginine Methyl Ester (TAME) is an APC inhibitor.,C1=C(C=CC(=C1)S(N[C@H](C(OC)=O)CCCNC(=N)N)(=O)=O)C,201,http://www.selleckchem.com/products/TAME.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M16,Puerarin,S2346,SW219894-1,2,m,16,13,25,192882294,416.38,3681-99-0,free base,Others,Puerarin (Kakonein); an isoflavones found in the root of Radix puerariae; is a 5-HT2C receptor and benzodiazepine site antagonist.,C12=C(C(=C(C=C1)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)OC=C(C2=O)C4=CC=C(C=C4)O,206.54,http://www.selleckchem.com/products/Puerarin(Kakonein).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M17,Esomeprazole Sodium,S2233,SW219428-1,2,m,17,13,25,192900532,367.4,161796-78-7,free base,ATPase,Esomeprazole sodium (Nexium) is a sodium salt of esomeprazole that is a potent proton pump inhibitor with an IC50 of 0.076 mg/kg.,C1(=CC=C2C(=C1)N=C([N-]2)S(CC3=NC=C(C(=C3C)OC)C)=O)OC.[Na+],201,http://www.selleckchem.com/products/Esomeprazole-sodium-Nexium-I.V..html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M18,Silibinin,S2357,SW219134-1,2,m,18,13,25,192917801,482.44,22888-70-6,free base,Others,Silibinin; the main flavonoid extracted from the milk thistle Silybum marianum; displays hepatoprotective properties in acute and chronic liver injury.,[C@H]1([C@H](OC2C(O1)=CC=C(C=2)[C@H]3[C@@H](O)C(C4C(O3)=CC(=CC=4O)O)=O)C5=CC=C(C(=C5)OC)O)CO,198.99,http://www.selleckchem.com/products/Silibinin(Silybin).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M19,CX-4945 (Silmitasertib),S2248,SW218157-2,2,m,19,13,25,179616449,349.77,1009820-21-6,free base,Others,CX-4945 is a potent and selective inhibitor of CK2 (casein kinase 2) with IC50 of 1 nM; less potent to Flt3; Pim1 and CDK1 (inactive in cell-based assay). Phase 1.,C1=NC=C2C(=C1)C(=NC3=C2C=CC(=C3)C(=O)O)NC4=CC(=CC=C4)Cl,45,http://www.selleckchem.com/products/cx-4945-silmitasertib.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M20,Tetrahydropapaverine HCl,S2367,SW219265-1,2,m,20,13,25,192918380,379.88,6429-04-05,hydrochloride,Others,Tetrahydropapaverine; one of the TIQs and an analogue of salsolinol and tetrahydropapaveroline; has been reported to have neurotoxic effects on dopamine neurons.,C1(=C(C=C2C(=C1)CCNC2CC3=CC=C(C(=C3)OC)OC)OC)OC.Cl,18.42,http://www.selleckchem.com/products/Tetrahydropapaverine-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M21,Andrographolide,S2261,SW219075-1,2,m,21,13,25,192873837,350.45,5508-58-7,free base,Others,Andrographolide is a labdane diterpenoid that is the main bioactive component of the medicinal plant Andrographis paniculata.,[C@@H]1([C@]([C@@]2([C@@](CC1)([C@H](C(CC2)=C)C/C=C3/C(OCC3O)=O)C)[H])(CO)C)O,199,http://www.selleckchem.com/products/Andrographolide.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M22,Ammonium Glycyrrhizinate,S2376,SW219046-1,2,m,22,13,25,192873630,839.96,1407-03-0,glycyrrhizinate,Others,Ammonium Glycyrrhizinate is a unique product derived from Licorice root and has an extremely sweet taste.,[C@@]1(CC[C@]2([C@@](C1)(C3[C@@](CC2)([C@]4([C@](C(C=3)=O)([C@]5([C@@](CC4)(C([C@H](CC5)O[C@]6(O[C@@H]([C@H]([C@@H]([C@@H]6O[C@]7([C@@H]([C@H]([C@@H]([C@H](O7)C(=O)O)O)O)O)[H])O)O)C(O)=O)[H])(C)C)[H])C)[H])C)C)[H])C)(C)C(O)=O.N,200,http://www.selleckchem.com/products/Ammonium-Glycyrrhizinate(AMGZ).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,M23,,Bx,Bx-M23,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,M24,,Bx,Bx-M24,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,N01,,Bx,Bx-N01,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,N02,,Bx,Bx-N02,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,N03,Naringenin,S2394,SW219329-1,2,m,3,14,25,192953801,272.25,480-41-1,free base,P450 (e.g. CYP17),Naringenin is a natural predominant flavanone derived from plant food; which is considered to have a bioactive effect on human health as antioxidant; free radical scavenger; anti-inflammatory; carbohydrate metabolism promoter; and immune system modulator.,C1(=CC(=C2C(=C1)O[C@@H](CC2=O)C3=CC=C(C=C3)O)O)O,198.35,http://www.selleckchem.com/products/Naringenin.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N04,Methacycline HCl,S2527,SW219323-1,2,m,4,14,25,192865887,478.88,3963-95-9,hydrochloride,Others,Methacycline HCl is a tetracycline antibiotic.,C1(=CC(=C2C(=C1)C([C@@]3(C(=C([C@]4([C@@]([C@@H]3O)([C@H](C(=C(C4=O)C(N)=O)O)N(C)C)[H])O)O)C2=O)[H])=C)O).Cl,10.44,http://www.selleckchem.com/products/Methacycline-hydrochloride-Physiomycine.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N05,Sophocarpine,S2405,SW219763-1,2,m,5,14,25,192885602,246.35,6483-15-4,free base,Others,Sophocarpine; a major ingredient of Sophora alopecuroides; has a wide range of pharmacological effects.,C1=CC(N2[C@](C1)([C@]3([C@@]4([C@](C2)(CCCN4CCC3)[H])[H])[H])[H])=O,198,http://www.selleckchem.com/products/Sophocarpine.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N06,Miconazole,S2536,SW196614-4,2,m,6,14,25,192873009,416.13,22916-47-8,free base,Others,Miconazole (Monistat) is an imidazole antifungal agent.,C1(=CC=C(C(=C1)Cl)COC(C2=C(C=C(C=C2)Cl)Cl)CN3C=CN=C3)Cl,199,http://www.selleckchem.com/products/Miconazole-Monistat.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N07,Geniposidic acid,S2413,SW220053-1,2,m,7,14,25,194469487,374.34,27741-01-1,free base,Others,Geniposidic acid is an effective anticancer and radioprotection agent.,C1O[C@H]([C@]2([C@@](C=1C(=O)O)(CC=C2CO)[H])[H])O[C@@H]3O[C@@H]([C@H]([C@@H]([C@@H]3O)O)O)CO,42,http://www.selleckchem.com/products/geniposidic-acid.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N08,Scopine HCl,S2548,SW219096-2,2,m,8,14,25,192961288,191.66,85700-55-6,hydrochloride,Others,Scopine HCl is the hydrochloride of Scopine; which is the metabolite of anisodine; which is a _1-adrenergic receptor agonist and used in the treatment of acute circulatory shock.,Cl.[C@]12([C@@]3([C@]([C@@](N1C)(C[C@@H](C2)O)[H])(O3)[H])[H])[H],198,http://www.selleckchem.com/products/scopine-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N09,Rotundine,S2437,SW219613-1,2,m,9,14,25,192897976,355.43,483-14-7,free base,Dopamine Receptor,Rotundine (L-tetrahydropalmatine; L-THP) is a selective dopamine D1 receptor antagonist with IC50 of 166 nM.,C1=C(C(=C2C(=C1)C[C@@]3(N(C2)CCC4=C3C=C(C(=C4)OC)OC)[H])OC)OC,22.51,http://www.selleckchem.com/products/rotundine.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N10,Rosiglitazone,S2556,SW197573-6,2,m,10,14,25,192954297,357.43,122320-73-4,free base,PPAR,Rosiglitazone (Avandia) is a potent antihyperglycemic agent and a potent thiazolidinedione insulin sensitizer with IC50 of 12; 4 and 9 nM for rat; 3T3-L1 and human adipocytes; respectively.,C1=CC=NC(=C1)N(CCOC2=CC=C(C=C2)CC3SC(NC3=O)=O)C,201,http://www.selleckchem.com/products/Rosiglitazone-Avandia.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N11,Amantadine HCl,S2451,SW219892-1,2,m,11,14,25,192955254,187.7,665-66-7,hydrochloride,Dopamine Receptor,Amantadine HCl is used to treat or prevent infections of the respiratory tract caused by a certain virus.,C12(CC3CC(C1)CC(C2)(C3)N).Cl,202,selleckchem.com/products/Amantadine-hydrochloride(Symmetrel).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N12,Medroxyprogesterone acetate,S2567,SW219990-1,2,m,12,14,25,192874952,386.52,71-58-9,free base,Estrogen/progestogen Receptor,Medroxyprogesterone acetate is a progestin; a synthetic variant of the human hormone progesterone and a potent progesterone receptor agonist.,C1C(C=C2[C@](C1)([C@]3([C@@](C[C@@H]2C)([C@]4([C@](CC3)([C@@](CC4)(C(=O)C)OC(C)=O)C)[H])[H])[H])C)=O,31,http://www.selleckchem.com/products/Medroxyprogesterone-acetate.html,Endocrinology & Hormones,,L1100-Selleck-Inhibitor-Library,sample
SelleckChem003 1to5,SP0143-A,N13,Clozapine,S2459,SW220247-1,2,m,13,14,25,192953551,326.82,5786-21-0,free base,5-HT Receptor,Clozapine (Clozaril) is a potent 5-HT1C receptor antagonist with an IC50 of 110 nM for 5-HT-stimulated phosphoinositide hydrolysis.,N1C2=C(C(=NC3=C1C=CC(=C3)Cl)N4CCN(CC4)C)C=CC=C2,198,http://www.selleckchem.com/products/Clozapine(Clozaril).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N14,Quinapril HCl,S2581,SW199393-2,2,m,14,14,25,192897176,474.98,82586-55-8,hydrochloride,RAAS,Quinapril hydrochloride (Accupril) is the hydrochloride salt of quinapril that is an angiotensin-converting enzyme inhibitor with a Ki of 20 _M.,C1(=CC=CC(=C1)CC[C@H](N[C@H](C(N2[C@@H](CC3=C(C2)C=CC=C3)C(O)=O)=O)C)C(OCC)=O).Cl,37,http://www.selleckchem.com/products/quinapril-hydrochloride-accupril.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N15,Hexestrol,S2473,SW219759-1,2,m,15,14,25,192917713,270.37,84-16-2,free base,Estrogen/progestogen Receptor,Hexestrol binds to ER_ and ER_ with EC50 of 0.07 nM and 0.175 nM; respectively.,C1=CC(=CC=C1O)[C@@H]([C@H](CC)C2=CC=C(C=C2)O)CC,155,http://www.selleckchem.com/products/Hexestrol(Bibenzyl).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N16,Pramiracetam,S2594,SW219170-1,2,m,16,14,25,192882901,269.38,68497-62-1,free base,Others,Pramiracetam is a more potent nootropic drug derived from piracetam.,C(C(=O)NCCN(C(C)C)C(C)C)N1C(CCC1)=O,200,http://www.selleckchem.com/products/pramiracetam.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N17,Mitoxantrone HCl,S2485,SW196745-5,2,m,17,14,25,194469744,517.4,70476-82-3,hydrochloride,Others,Mitoxantrone HCl is a classic folic acid antagonist.,C1(=CC(=C2C(=C1O)C(C3=C(C2=O)C(=CC=C3NCCNCCO)NCCNCCO)=O)O).Cl.Cl,172,http://www.selleckchem.com/products/Mitoxantrone.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N18,Mifepristone,S2606,SW219999-1,2,m,18,14,25,192954950,429.59,84371-65-3,free base,Estrogen/progestogen Receptor,Mifepristone is a remarkably active antagonist of progesterone receptor and glucocorticoid receptor with IC50 of 0.2 nM and 2.6 nM; respectively.,C1C(C=C2C(C1)=C3[C@@](CC2)([C@]4([C@](C[C@H]3C5=CC=C(C=C5)N(C)C)([C@@](CC4)(O)C#CC)C)[H])[H])=O,200,http://www.selleckchem.com/products/Mifepristone(Mifeprex).html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N19,Oxymetazoline HCl,S2495,SW196632-3,2,m,19,14,25,192953248,296.84,2315-02-08,hydrochloride,Adrenergic Receptor,Oxymetazoline hydrochloride is an _1 and _2 adrenergic receptor agonist.,C1(=C(C(=C(C(=C1)C)CC2NCCN=2)C)O)C(C)(C)C.Cl,198,http://www.selleckchem.com/products/Oxymetazoline-hydrochloride.html,Neuronal Signaling,Does not exist on SelleckChem site,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N20,TAK-733,S2617,SW220152-1,2,m,20,14,25,194487588,504.23,1035555-63-5,free base,MEK,TAK-733 is a potent and selective MEK allosteric site inhibitor for MEK1 with IC50 of 3.2 nM; inactive to Abl1; AKT3; c-RAF; CamK1; CDK2; c-Met; etc. Phase 1.,N1(C=NC2=C(C1=O)C(=C(C(N2C)=O)F)NC3=CC=C(C=C3F)I)C[C@@H](O)CO,200,http://www.selleckchem.com/products/tak-733.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N21,Ribavirin,S2504,SW220270-1,2,m,21,14,25,192875598,244.20864,36791-04-5,free base,Others,Ribavirin (Copegus) is an anti-viral agent indicated for severe RSV infection (individually); hepatitis C infection and other viral infections.,O1[C@@H]([C@H]([C@H]([C@H]1N2C=NC(=N2)C(N)=O)O)O)CO,200,http://www.selleckchem.com/products/Ribavirin(Copegus).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N22,LY2603618,S2626,SW219621-1,2,m,22,14,25,179704173,436.3,911222-45-2,free base,Chk,LY2603618 is a selective Chk1 inhibitor with potential anti-tumor activity.,C1=C(C(=CC(=C1OC[C@@H]2CNCCO2)NC(NC3=CN=C(C=N3)C)=O)Br)C,29,http://www.selleckchem.com/products/LY2603618-IC-83.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,N23,,Bx,Bx-N23,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,N24,,Bx,Bx-N24,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,O01,,Bx,Bx-O01,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,O02,,Bx,Bx-O02,,,,,,,,,,,,,,,,,,vehicle_control
SelleckChem003 1to5,SP0143-A,O03,AZD8330,S2134,SW219692-1,2,m,3,15,25,192887655,461.23,869357-68-6,free base,MEK,AZD8330 is a novel; selective; non-ATP competitive MEK 1/2 inhibitor with IC50 of 7 nM. Phase 1.,C1=C(C=CC(=C1F)NC2N(C(C(=CC=2C(NOCCO)=O)C)=O)C)I,199,http://www.selleckchem.com/products/AZD8330(ARRY-424704).html,MAPK,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O04,Cryptotanshinone,S2285,SW220027-1,2,m,4,15,25,192872987,296.36,35825-57-1,free base,STAT,Cryptotanshinone (CPT) is a STAT3 inhibitor with IC50 of 4.6 _M; strongly inhibits phosphorylation of STAT3 Tyr705; with a small effect on STAT3 Ser727; but none against STAT1 nor STAT5.,C1CC(C2C(C1)=C3C(=CC=2)C4=C(C(C3=O)=O)[C@@H](CO4)C)(C)C,40,http://www.selleckchem.com/products/Cryptotanshinone.html,JAK/STAT,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O05,Tebipenem Pivoxil,S2159,SW219094-1,2,m,5,15,25,194469241,497.63,161715-24-8,free base,Others,Tebipenem pivoxil is a novel oral carbapenem antibiotic with an IC50 of 100 _g/ml for human CYP isoforms,[C@]1(C(N2[C@]1([C@@H](C(=C2C(OCOC(C(C)(C)C)=O)=O)SC3CN(C3)C4SCCN=4)C)[H])=O)([C@@H](C)O)[H],198,http://www.selleckchem.com/products/Tebipenem-pivoxil(L-084).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O06,Fisetin,S2298,SW219914-1,2,m,6,15,25,192949788,286.24,528-48-3,free base,Others,Fisetin (Fustel) is a potent sirtuin activating compound (STAC) and an agent that modulates sirtuins.,C12=C(C=C(C=C1)O)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O,199,http://www.selleckchem.com/products/Fisetin(Fustel).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O07,Telotristat Etiprate (LX 1606 Hippurate),S2173,SW219281-1,2,m,7,15,25,192948671,754.15,11137608-69-5,Salt,Hydroxylase,Telotristat Etiprate (LX 1606 Hippurate) is an orally bioavailable; tryptophan hydroxylase (TPH) inhibitor with potential antiserotonergic activity. Phase 3.,C1(=C(C=CC(=C1)C2=CC(=NC(=N2)N)O[C@H](C3=CC=C(C=C3N4N=C(C=C4)C)Cl)C(F)(F)F)C[C@@H](C(OCC)=O)N).C5=CC=CC(=C5)C(NCC(O)=O)=O,100,www.selleckchem.com/products/telotristat-etiprate-lx-1606-hippurate.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O08,Hesperidin,S2309,SW219122-1,2,m,8,15,25,192948406,610.56,520-26-3,free base,Others,Hesperidin is a flavanone glycoside found abundantly in citrus fruits.,[C@H]1([C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC(=C3C(=C2)O[C@@H](CC3=O)C4=CC=C(C(=C4)O)OC)O)O)O)O)CO[C@H]5[C@H](O)[C@H]([C@H]([C@@H](O5)C)O)O,199,http://www.selleckchem.com/products/Hesperidin.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O09,SB505124,S2186,SW219461-1,2,m,9,15,25,192950577,335.4,694433-59-5,free base,TGF-beta/Smad,SB505124 is a selective inhibitor of TGF_R for ALK4; ALK5 with IC50 of 129 nM and 47 nM; respectively; also inhibits ALK7; but does not inhibit ALK1; 2; 3; or 6.,C1(=CC=CC(=N1)C2NC(=NC=2C3=CC4=C(C=C3)OCO4)C(C)(C)C)C,199,http://www.selleckchem.com/products/sb-505124.html,TGF-beta/Smad,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O10,Limonin,S2319,SW219576-1,2,m,10,15,25,192948640,470.51,1180-71-8,free base,Others,Limonin is a triterpenoid enriched in citrus fruits; which has antivirus and antitumor ability.,C1(O[C@H]([C@]2([C@]3([C@H]1O3)[C@@]4([C@](CC2)([C@]56[C@@](CC4=O)(C(O[C@]5(CC(OC6)=O)[H])(C)C)[H])[H])C)C)C7=COC=C7)=O,93,http://www.selleckchem.com/products/Limonin.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O11,BMS-794833,S2201,SW220169-1,2,m,11,15,25,192940819,468.84,1174046-72-0,free base,VEGFR;c-Met,BMS-794833 is a potent ATP competitive inhibitor of Met/VEGFR2 with IC50 of 1.7 nM/15 nM; also inhibits Ron; Axl and Flt3 with IC50 of <3 nM; a prodrug of BMS-817378. Phase 1.,N1=C(C(=C(C=C1)OC2=CC=C(C=C2F)NC(C3=CNC=C(C3=O)C4=CC=C(C=C4)F)=O)Cl)N,200,http://www.selleckchem.com/products/BMS-794833.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O12,Nalidixic acid,S2328,SW219624-1,2,m,12,15,25,192968040,232.24,389-08-2,free base,Others,Nalidixic acid(NegGram) is a synthetic 1;8-naphthyridine antimicrobial agent with a limited bacteriocidal spectrum. It is an inhibitor of the A subunit of bacterial DNA gyrase.,C1=C(C(C2=C(N1CC)N=C(C=C2)C)=O)C(O)=O,25,http://www.selleckchem.com/products/Nalidixic-acid(NegGram).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O13,Irinotecan HCl Trihydrate,S2217,SW197790-4,2,m,13,15,25,192890877,677.18,136572-09-3,hydrate,Topoisomerase,Irinotecan prevents DNA from unwinding by inhibition of topoisomerase 1.,C1(CCN(CC1)C2CCN(CC2)C(OC3=CC=C4C(=C3)C(=C5C(=N4)C6N(C5)C(C7=C(C=6)[C@](C(OC7)=O)(CC)O)=O)CC)=O).Cl.O.O.O,199,http://www.selleckchem.com/products/Irinotecan-Hcl-Trihydrate-Campto.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O14,Osthole,S2337,SW219438-1,2,m,14,15,25,192932197,244.29,484-12-8,free base,Others,Osthol is an O-methylated coumarin; which is found in the plants such as Cnidium monnieri; Angelica archangelica and Angelica pubescens.,C1(=CC=C2C(=C1CC=C(C)C)OC(C=C2)=O)OC,200,http://www.selleckchem.com/products/Osthole(Osthol).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O15,CAL-101 (Idelalisib; GS-1101),S2226,SW219823-1,2,m,15,15,25,192874128,415.42,870281-82-6,free base,PI3K,CAL-101 (Idelalisib; GS-1101) is a selective p110_ inhibitor with IC50 of 2.5 nM; shown to have 40- to 300-fold greater selectivity for p110_ thanp110_/_/_; and 400- to 4000-fold more selectivity to p110_ than C2_; hVPS34; DNA-PK and mTOR. Phase 3.,C1=CC=C2C(=C1F)C(N(C(=N2)[C@@H](NC3=C4C(=NC=N3)NC=N4)CC)C5=CC=CC=C5)=O,199,http://www.selleckchem.com/products/CAL-101.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O16,Quercetin Dihydrate,S2347,SW148203-5,2,m,16,15,25,192948500,338.27,6151-25-3,dihydrate,Others,Quercetin; a polyphenolic flavonoid found in a wide variety of plant-based foods; such as apples; onions; berries; and red wine; is utilized in many different cultures for their nervous system and anticancer effects.,C1(=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C(=C3)O)O)O)O.O.O,201,http://www.selleckchem.com/products/Quercetin-dihydrate(Sophoretin).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O17,Volasertib (BI 6727),S2235,SW218140-2,2,m,17,15,25,192943905,618.81,755038-65-4,free base,PLK,BI6727 (Volasertib) is a highly potent Plk1 inhibitor with IC50 of 0.87 nM. It shows 6- and 65-fold greater selectivity against Plk2 and Plk3. Phase 2.,[C@H]1(C(N(C2=C(N1C(C)C)N=C(N=C2)NC3=CC=C(C=C3OC)C(N[C@@H]4CC[C@H](CC4)N5CCN(CC5)CC6CC6)=O)C)=O)CC,80,http://www.selleckchem.com/products/BI6727-Volasertib.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O18,Silymarin,S2358,SW219354-1,2,m,18,15,25,192882422,482.44,65666-07-1,free base,Others,Silymarin (Silybin B); a polyphenolic flavonoid extracted from the seeds of Silybum marianum or milk thistle; is used in the prevention and treatment of liver diseases and primary liver cancer.,C1(=CC(=CC=C1O)C2OC3C(OC2CO)=CC(=CC=3)C4C(O)C(C5=C(O4)C=C(C=C5O)O)=O)OC,201,http://www.selleckchem.com/products/Silymarin(Silybin-B).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O19,(-)-Epigallocatechin Gallate,S2250,SW197458-3,2,m,19,15,25,179703737,458.37,989-51-5,free base,Others,(-)-Epigallocatechin Gallate is the main catechin extraction of green tea; which shows multiple bioactivity.,C1(=C(C(=CC(=C1)C(O[C@H]2[C@H](OC3=C(C2)C(=CC(=C3)O)O)C4=CC(=C(C(=C4)O)O)O)=O)O)O)O,200,http://www.selleckchem.com/products/(-)-Epigallocatechin-gallate.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O20,Troxerutin,S2369,SW219652-1,2,m,20,15,25,192882323,742.68,7085-55-4,free base,Others,Troxerutin (Trihydroxyethylrutin); a natural bioflavonoid isolated from Sophora japonica.; has been reported to have many benefits and medicinal properties.,C1=C(C=C2C(=C1O)C(C(=C(O2)C3=CC(=C(C=C3)OCCO)OCCO)O[C@@H]4O[C@H]([C@H]([C@@H]([C@H]4O)O)O)CO[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)O)O)O)=O)OCCO,134.65,http://www.selleckchem.com/products/Troxerutin.html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O21,Apigenin,S2262,SW196866-2,2,m,21,15,25,192900507,270.24,520-36-5,free base,P450 (e.g. CYP17),Apigenin is a potent P450 inhibitor for CYP2C9 with IC50 of 23 pM.,C1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC=C(C=C3)O)O,199,http://www.selleckchem.com/products/Apigenin.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O22,Biochanin A,S2377,SW219333-1,2,m,22,15,25,192948719,284.26,491-80-5,free base,Others,Biochanin A; an O-methylated isoflavone from Trifolium pratense; inhibits protein tyrosine kinase (PTK) of epidermal growth factor receptor with IC50 values of 91.5 &mu;M.,C1(=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)OC)O)O,200,http://www.selleckchem.com/products/Biochanin-A(4-Methylgenistein).html,Others,,L1700-Selleck-Bioactive-Compound-Library,sample
SelleckChem003 1to5,SP0143-A,O23,,Bx,Bx-O23,,,,,,,,,,,,,,,,,,vehicle_control
