384 Plate ID,Plate Map,Well,Human Readable Name,Catalog No.,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,,Library
SelleckChem004,SP0138-A,M16,VU 0364770,S2862,VU 0364770,10,m,16,13,25,181344006,232.67,61350-00-3,free base,GluR,VU 0364770 is a positive allosteric modulator(PAM) of mGlu4 with EC50 of 1.1 _M; exhibits insignificant activity at 68 other receptors; including other mGlu subtypes.,C1(C=CC=CN=1)C(=O)NC2C=C(C=CC=2)Cl,202,http://www.selleckchem.com/products/vu-0364770.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,M17,AZ 628,S2746,AZ 628,10,m,17,13,25,192943305,451.52,878739-06-1,free base,Raf,AZ628 is a new pan-Raf inhibitor for BRAF; BRAFV600E; and c-Raf-1 with IC50 of 105 nM; 34 nM and 29 nM; also inhibits VEGFR2; DDR2; Lyn; Flt1; FMS; etc.,C1(=CC=CC(=C1)C(NC2=CC=C(C(=C2)NC3=CC4=C(C=C3)N=CN(C4=O)C)C)=O)C(C#N)(C)C,199,http://www.selleckchem.com/products/az628.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,M18,T0070907,S2871,T0070907,10,m,18,13,25,192899907,277.66,313516-66-4,free base,PPAR,T0070907 is a potent and selective PPAR_ inhibitor with IC50 of 1 nM; with a >800-fold selectivity over PPAR_ and PPAR_.,C(C1C(=CC=C(C=1)[N+](=O)[O-])Cl)(=O)NC2C=CN=CC=2,93,http://www.selleckchem.com/products/t0070907.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,M19,Wortmannin,S2758,Wortmannin,10,m,19,13,25,192898748,428.43,19545-26-7,free base,Autophagy;ATM/ATR;PI3K,Wortmannin is a PI3K with IC50 of 3 nM; first described PI3K inhibitors; but little selectivity within the PI3K family. Also blocks autophagosome formation and potently inhibits DNA-PK/ATM with IC50 of 16 nM and 150 nM. Phase 4.,C1(C2C3[C@]([C@H](O1)COC)(C4=C(C(C=3OC=2)=O)[C@@]5(CCC([C@@](C[C@@H]4OC(=O)C)5C)=O)[H])C)=O,200,http://www.selleckchem.com/products/wortmannin.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,M20,A-205804,S2885,A-205804,10,m,20,13,25,179724506,300.4,251992-66-2,free base,Others,A-205804 is a potent and selective inhibitor of E-selectin and ICAM-1 expression with IC50 of 20 nM and 25 nM respectively.,C12=C(C(=CN=C1)SC3=CC=C(C=C3)C)C=C(S2)C(=O)N,199,http://www.selleckchem.com/products/a-205804.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,M21,MK-5108 (VX-689),S2770,MK-5108 (VX-689),10,m,21,13,25,192889699,461.94,1010085-13-8,free base,Aurora Kinase,MK-5108 (VX-689) is a highly selective Aurora A inhibitor with IC50 of 0.064 nM and is 220- and 190-fold more selective for Aurora A than Aurora B/C; while it inhibits TrkA with less than 100-fold selectivity. Phase 1.,N1=C(C=CC=C1C[C@]2(CC[C@H](CC2)OC3=C(C(=CC=C3)Cl)F)C(=O)O)NC4SC=CN=4,199,http://www.selleckchem.com/products/mk-5108-vx-689.html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,M22,GNF-2,S2899,GNF-2,10,m,22,13,25,194475456,374.32,778270-11-4,free base,Bcr-Abl,GNF-2 is a highly selective non-ATP competitive inhibitor of Bcr-Abl; shows no activity to Flt3-ITD; Tel-PDGFR; TPR-MET and Tel-JAK1 transformed tumor cells.,C1=CC(=CC(=C1)C(=O)N)C2=NC=NC(=C2)NC3=CC=C(C=C3)OC(F)(F)F,200,http://www.selleckchem.com/products/gnf-2.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,M23,LPS_M23,,LPS_M23,,,23,13,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,M24,LPS_M24,,LPS_M24,,,24,13,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N03,ML161,S2916,ML161,10,m,3,14,25,192918173,361.23,423735-93-7,free base,Others,ML-161 is an allosteric inhibitor of PAR1 with IC50 of 0.26 _M.,C1=CC=C(C(=C1)C(NC2=CC(=CC=C2)NC(CCC)=O)=O)Br,199,http://www.selleckchem.com/products/ml-161.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N04,Estradiol valerate,S3149,Estradiol valerate,10,m,4,14,25,179619609,356.5,979-32-8,free base,Estrogen/progestogen Receptor,Estradiol is a synthetic ester used to treat menopausal symptoms and hormone deficiencies.,C1=C(C=C2C(=C1)[C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@H](CC4)OC(CCCC)=O)C)[H])[H])[H])O,199,http://www.selleckchem.com/products/estradiol-valerate.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N05,Apoptosis Activator 2,S2927,Apoptosis Activator 2,10,m,5,14,25,192917947,306.14,79183-19-0,free base,Caspase,Apoptosis Activator 2 strongly induces caspase-3 activation; PARP cleavage; and DNA fragmentation which leads to the destruction of cells (Apaf-1 dependent) with IC50 of ~4 _M; inactive to HMEC; PREC; or MCF-10A cells.,C12=C(C=CC=C1)N(C(C2=O)=O)CC3=CC(=C(C=C3)Cl)Cl,199,http://www.selleckchem.com/products/apoptosis-activator-2.html,Apoptosis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N06,Benztropine mesylate,S3163,Benztropine mesylate,10,m,6,14,25,179619152,403.53,132-17-2,mesylate,Histamine Receptor,Benztropine is a dopamine transporter (DAT) inhibitor with IC50 of 118 nM.,C1(C[C@@H]2C[C@@H](C[C@@H]1N2C)OC(C3=CC=CC=C3)C4=CC=CC=C4).CS(=O)(=O)O,123,http://www.selleckchem.com/products/benztropine-mesylate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N07,Zanamivir,S3007,Zanamivir,10,m,7,14,25,192865317,332.31,139110-80-8,free base,Others,Zanamivir is a neuraminidase inhibitor used in the treatment and prophylaxis of influenza caused by influenza A virus and influenza B virus.,[C@@H]1(C=C(O[C@]([C@H]1NC(C)=O)([C@H](O)[C@H](O)CO)[H])C(=O)O)NC(=N)N,75.23,http://www.selleckchem.com/products/zanamivir-relenza.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N08,Carbenicillin disodium,S3179,Carbenicillin disodium,10,m,8,14,25,192882111,422.36,4800-94-6,disodium,Others,Carbenicillin is a semi-synthetic penicillin antibiotic which interferes with cell wall synthesis of gram-negative bacteria while displaying low toxicity.,N12([C@H](C(S[C@]([C@@H](C1=O)NC(=O)C(C3C=CC=CC=3)C(=O)[O-])2[H])(C)C)C(=O)[O-]).[Na+].[Na+],11,http://www.selleckchem.com/products/carbenicillin-disodium.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N09,Rimonabant,S3021,Rimonabant,10,m,9,14,25,192899514,463.79,168273-06-1,free base,Cannabinoid Receptor,Rimonabant is a selective antagonist of CB1 with IC50 of 13.6 nM and EC50 of 17.3 nM in hCB1 transfected HEK 293 membrane.,N1(N=C(C(=C1C2C=CC(=CC=2)Cl)C)C(=O)NN3CCCCC3)C4C(=CC(=CC=4)Cl)Cl,53,http://www.selleckchem.com/products/rimonabant-sr141716.html,GPCR & G Protein,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N10,N6-methyladenosine (m6A),S3190,N6-methyladenosine (m6A),10,m,10,14,25,192892228,281.27,1867-73-8,free base,Others,N6-methyl adenosine (N6-methyl ATP) is a base modified analog of adenosine and is found as a minor nucleoside in natural RNAs.,OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)N2C=NC3C(NC)=NC=NC=32,199.1,http://www.selleckchem.com/products/n6-methyladenosine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N11,Bindarit ,S3032,Bindarit ,10,m,11,14,25,192866460,324.37,130641-38-2,free base,Others,Bindarit exhibits selective inhibition against monocyte chemotactic proteins MCP-1/CCL2; MCP-3/CCL7 and MCP-2/CCL8.,C(C(C)(OCC1=NN(C2C=CC=CC1=2)CC3C=CC=CC=3)C)(=O)O,200,http://www.selleckchem.com/products/bindarit.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N12,Meptazinol HCl,S3204,Meptazinol HCl,10,m,12,14,25,192882065,269.81,59263-76-2,hydrochloride,Others,Meptazinol is a unique centrally active opioid analgesic; which inhibits [3H]dihydromorphine binding with IC50 of 58 nM.,C1(C=C(C=CC=1)C2(CN(CCCC2)C)CC)O.Cl,200,http://www.selleckchem.com/products/meptazinol-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N13,Rofecoxib ,S3043,Rofecoxib ,10,m,13,14,25,192942775,314.36,162011-90-7,free base,COX,Rofecoxib is a COX-2 inhibitor with IC50 of 18 nM.,C1=C(C=CC(=C1)C2=C(C(OC2)=O)C3=CC=CC=C3)S(C)(=O)=O,200,http://www.selleckchem.com/products/rofecoxib-vioxx.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N14,Cabozantinib malate (XL184),S4001,Cabozantinib malate (XL184),10,m,14,14,25,192961384,635.59,1140909-48-3,Malate,VEGFR,Cabozantinib malate is the malate of Cabozantinib; a potent VEGFR2 inhibitor with IC50 of 0.035 nM and also inhibits c-Met; Ret; Kit; Flt-1/3/4; Tie2; and AXL with IC50 of 1.3 nM; 4 nM; 4.6 nM; 12 nM/11.3 nM/6 nM; 14.3 nM and 7 nM; respectively.,C12(=C(C(=CC=N1)OC3=CC=C(C=C3)NC(C4(C(NC5=CC=C(C=C5)F)=O)CC4)=O)C=C(C(=C2)OC)OC).C(C[C@H](O)C(=O)O)(=O)O,100,www.selleckchem.com/products/cabozantinib-malate.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N15,Alverine Citrate,S3054,Alverine Citrate,10,m,15,14,25,192943004,473.56,5560-59-8,citrate,Others,Alverine citrate is a drug used for functional gastrointestinal disorders.,C1(C=CC=CC=1)CCCN(CCCC2C=CC=CC=2)CC.C(C(CC(=O)O)(C(=O)O)O)C(=O)O,200.61,http://www.selleckchem.com/products/alverine-citrate.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N16,Ampiroxicam,S4011,Ampiroxicam,10,m,16,14,25,179605325,447.46,99464-64-9,free base,COX,Ampiroxicam is a nonselective cyclooxygenase inhibitor uesd as anti-inflammatory drug.,C1(C2=C(S(N(C=1C(NC3C=CC=CN=3)=O)C)(=O)=O)C=CC=C2)OC(OC(OCC)=O)C,201,http://www.selleckchem.com/products/ampiroxicam.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N17,Chlorhexidine HCl,S3067,Chlorhexidine HCl,10,m,17,14,25,192916447,578.37,3697-42-5,HCl,Others,Chlorhexidine hydrochloride is an antiseptic effective against a wide variety of gram-negative and gram-positive organisms.,C(NC(NCCCCCCNC(NC(=N)NC1C=CC(=CC=1)Cl)=N)=N)(=N)NC2(C=CC(=CC=2)Cl).Cl.Cl,100,www.selleckchem.com/products/chlorhexidine-hcl.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N18,Tolcapone,S4021,Tolcapone,10,m,18,14,25,179604479,273.24,134308-13-7,free base,Transferase,Tolcapone is a selective; potent and reversible of catechol-O-methyl transferase (COMT) inhibitor with Ki of 30 nM.,C1(C(C2=CC=C(C=C2)C)=O)C=C(C(=C(C=1)O)O)[N+](=O)[O-],201,http://www.selleckchem.com/products/tolcapone.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N19,Etravirine (TMC125),S3080,Etravirine (TMC125),10,m,19,14,25,192865990,435.28,269055-15-4,free base,Reverse Transcriptase,Etravirine (TMC125) is a non-nucleoside reverse transcriptase inhibitor (NNRTI) used for the treatment of HIV.,C1(N=C(N=C(C=1Br)N)NC2C=CC(C#N)=CC=2)OC3C(=CC(C#N)=CC=3C)C,96,http://www.selleckchem.com/products/etravirine-tmc125.html,Microbiology,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N20,Diphemanil Methylsulfate,S4034,Diphemanil Methylsulfate,10,m,20,14,25,179618430,389.51,62-97-5,methylsulfate,AChR,Diphemanil Methylsulfate is a quaternary ammonium anticholinergic; it binds muscarinic acetycholine receptors (mAchR).,C(=C1CC[N+](CC1)(C)C)(C2=CC=CC=C2)C3(C=CC=CC=3).S(OC)(=O)(=O)[O-],64,http://www.selleckchem.com/products/diphemanil-methylsulfate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N21,Vitamin C,S3114,Vitamin C,10,m,21,14,25,192931671,176.12,50-81-7,free base,Others,Vitamin C is a water-soluble vitamin indicated for the prevention and treatment of scurvy.,OC1[C@@H]([C@@H](O)CO)OC(=O)C(O)=1,198,http://www.selleckchem.com/products/vitamin-c-ascorbic-acid.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N22,Tetrahydrozoline HCl,S4043,Tetrahydrozoline HCl,10,m,22,14,25,179615869,236.74,522-48-5,free base,Adrenergic Receptor,Tetrahydrozoline HCl is an imidazoline derivative with alpha receptor agonist activity.,N1(=C(NCC1)C2C3=CC=CC=C(CCC2)3).Cl,50,http://www.selleckchem.com/products/tetrahydrozoline-hcl.html,Neuronal Signaling,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem004,SP0138-A,N23,LPS_N23,,LPS_N23,,,23,14,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,N24,LPS_N24,,LPS_N24,,,24,14,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O03,WYE-125132 (WYE-132),S2661,WYE-125132 (WYE-132),10,m,3,15,25,192898176,519.6,1144068-46-1,free base,mTOR,WYE-125132 is a highly potent; ATP-competitive mTOR inhibitor with IC50 of 0.19 nM; highly selective for mTOR versus PI3Ks or PI3K-related kinases hSMG1 and ATR.,C1(=NC(=NC2=C1C=NN2C3CCC4(CC3)OCCO4)C5=CC=C(C=C5)NC(=O)NC)N6CC7CCC(O7)C6,200,http://www.selleckchem.com/products/wye-125132.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O04,Istradefylline,S2790,Istradefylline,10,m,4,15,25,192948092,384.43,155270-99-8,free base,Others,Istradefylline is a selective adenosine A2A receptor (A2AR) antagonist with Ki of 2.2 nM.,N1(C(=NC2N(C(N(C(C1=2)=O)CC)=O)CC)/C=C/C3C=C(C(=CC=3)OC)OC)C,15,http://www.selleckchem.com/products/istradefylline-kw-6002.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O05,AS-252424,S2671,AS-252424,10,m,5,15,25,192900905,305.28,900515-16-4,free base,PI3K,AS-252424 is a novel; potent PI3K_ inhibitor with IC50 of 30 nM with 30-fold selectivity for PI3K_ than PI3K_; and low inhibitory activity towards PI3K_/_.,C1(=CC(=C(C=C1)C2OC(=CC=2)/C=C3\SC(NC3=O)=O)O)F,199,http://www.selleckchem.com/products/as-252424.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O06,Galeterone,S2803,Galeterone,10,m,6,15,25,192947939,388.55,851983-85-2,free base,P450 (e.g. CYP17);Androgen Receptor,Galeterone is a selective CYP17 inhibitor and androgen receptor (AR) antagonist with IC50 of 300 nM and 384 nM; respectively; and is a potent inhibitor of human prostate tumor growth. Phase 2.,[C@]12(C(C3C(CC1)[C@@]4(C(=CC3)C[C@H](CC4)O)C)CC=C2N5C6=C(N=C5)C=CC=C6)C,61,http://www.selleckchem.com/products/galeterone-tok-001.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O07,CAY10505,S2682,CAY10505,10,m,7,15,25,192892652,289.28,1218777-13-9,free base,PI3K,CAY10505 is dehydroxyl of AS-252424; which is a PI3K_ inhibitor with IC50 of 33 nM.,C1(=CC=C(C=C1)C2OC(=CC=2)/C=C3\C(NC(S3)=O)=O)F,200,http://www.selleckchem.com/products/cay10505.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O08,Ciproxifan,S2813,Ciproxifan,10,m,8,15,25,192947925,386.4,184025-18-1,maleate,Histamine Receptor,Ciproxifan is a highly potent and selective histamin H3-receptor antagonist with IC50 of 9.2 nM; with low apparent affinity at other receptor subtypes.,C(=O)(C1C=CC(=CC=1)OCCCC2N=CNC=2)C3(CC3).C(/C=C\C(=O)O)(=O)O,139,http://www.selleckchem.com/products/ciproxifan.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O09,BMY 7378,S2691,BMY 7378,10,m,9,15,25,192917844,458.42,21102-95-4,dihydrochloride,5-HT Receptor,BMY 7378 is a multi-targeted inhibitor of _2C-adrenoceptor and _1D-adrenoceptor with pKi of 6.54 and 8.2; respectively; and acts as a mixed agonist and antagonist for 5-HT1A receptor with pKi of 8.3.,C1(=CC=C(C(=C1)N2CCN(CC2)CCN3C(CC4(CC3=O)CCCC4)=O)OC).Cl.Cl,200,http://www.selleckchem.com/products/bmy-7378.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O10,OC000459,S2822,OC000459,10,m,10,15,25,181364821,348.37,851723-84-7;950688-14-9(sodiumsalt),free base,GPR,OC000459 is a potent and selective D prostanoid receptor 2 (DP2) antagonist with IC50 of 13 nM.,C1(=CC=C2C(=C1)C(=C(N2CC(O)=O)C)CC3=CC=C4C(=N3)C=CC=C4)F,11,http://www.selleckchem.com/products/oc000459.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O11,KX2-391,S2700,KX2-391,10,m,11,15,25,179676633,431.53,897016-82-9,free base,Src,KX2-391 (KX01); the first clinical Src inhibitor (peptidomimetic class) that targets the peptide substrate site of Src; with GI50 of 9-60 nM in cancer cell lines. Phase 1/2.,C1=C(C=CC(=C1)C2=CC=C(N=C2)CC(NCC3=CC=CC=C3)=O)OCCN4CCOCC4,199,http://www.selleckchem.com/products/kx2-391.html,Angiogenesis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O12,BI-D1870,S2843,BI-D1870,10,m,12,15,25,192933756,391.42,501437-28-1,free base,S6 Kinase,BI-D1870 is an ATP-competitive inhibitor of S6 ribosome for RSK1/2/3/4 with IC50 of 31 nM/24 nM/18 nM/15 nM; respectively; 10- to 100-fold selectivity for RSK than MST2; GSK-3_; MARK3; CK1 and Aurora B.,C1(=C(C=C(C=C1F)NC2=NC3=C(C=N2)N(C(C(N3CCC(C)C)C)=O)C)F)O,199,http://www.selleckchem.com/products/bi-d1870.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O13,ZM 336372,S2720,ZM 336372,10,m,13,15,25,192893045,389.45,208260-29-1,free base,Raf,ZM 336372 is a potent and selective c-Raf inhibitor with IC50 of 70 nM; 10-fold selectivity over B-RAF; no inhibition to PKA/B/C; AMPK; p70S6; etc.,C1(=CC=CC(=C1)C(NC2=CC(=C(C=C2)C)NC(C3=CC=C(C=C3)O)=O)=O)N(C)C,200,http://www.selleckchem.com/products/zm-336372.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O14,MRS 2578,S2855,MRS 2578,10,m,14,15,25,181364270,472.67,711019-86-2,free base,P2 Receptor,MRS2578 is a potent P2Y6 receptor antagonist with IC50 of 37 nM; exhibits insignificant activity at P2Y1; P2Y2; P2Y4;and P2Y11 receptors.,C(NC1=CC(N=C=S)=CC=C1)(=S)NCCCCNC(NC2=CC(N=C=S)=CC=C2)=S,88,http://www.selleckchem.com/products/mrs-2578.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O15,AZ 3146,S2731,AZ 3146,10,m,15,15,25,179712353,452.55,1124329-14-1,free base,Kinesin,AZ3146 is a selective Mps1 inhibitor with IC50 of ~35 nM; contributes to recruitment of CENP-E (kinesin-related motor protein); less potent to FAK; JNK1; JNK2; and Kit.,C1(=CC(=C(C=C1)NC2=NC3=C(C=N2)N(C(N3C4CCCC4)=O)C)OC)OC5CCN(CC5)C,61,http://www.selleckchem.com/products/az-3146.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O16,ML130 (Nodinitib-1),S2863,ML130 (Nodinitib-1),10,m,16,15,25,192917164,287.34,799264-47-4,free base,NOD1,ML130 is a potent and selective inhibitor of NOD1 with IC50 of 0.56 _M; inhibits NF-_B activation; exhibits 36-fold selectivity over NOD2.,C1=CC=C2C(=C1)N(C(=N2)N)S(=O)(C3=CC=C(C=C3)C)=O,198,http://www.selleckchem.com/products/ml130.html,NF-_B,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O17,AMG-458,S2747,AMG-458,10,m,17,15,25,192889940,539.58,913376-83-7,free base,c-Met,AMG 458 is a potent c-Met inhibitor with Ki of 1.2 nM; ~350-fold selectivity for c-Met than VEGFR2 in cells.,N1(N(C(C(=C1C)C(=O)NC2C=CC(=CN=2)OC3C=CN=C4C=C(C=CC=34)OC)=O)C5C=CC=CC=5)CC(C)(C)O,38,http://www.selleckchem.com/products/amg458.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O18,GW5074,S2872,GW5074,10,m,18,15,25,192899995,520.94,220904-83-6,free base,Raf,GW5074 is a potent and selective c-Raf inhibitor with IC50 of 9 nM; no effect on the activities of JNK1/2/3; MEK1; MKK6/7; CDK1/2; c-Src; p38 MAP; VEGFR2 or c-Fms is noted.,C1=C2C(=CC=C1I)NC(C/2=C/C3=CC(=C(C(=C3)Br)O)Br)=O,199,http://www.selleckchem.com/products/gw5074.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O19,CUDC-907,S2759,CUDC-907,10,m,19,15,25,192863852,508.55,1339928-25-4,free base,PI3K;HDAC,CUDC-907 is a dual PI3K and HDAC inhibitor for PI3K_ and HDAC1/2/3/10 with IC50 of 19 nM and 1.7 nM/5 nM/1.8 nM/2.8 nM; respectively. Phase 1.,C1=NC(=NC=C1C(NO)=O)N(C)CC2=CC3=C(S2)C(=NC(=N3)C4=CC=C(N=C4)OC)N5CCOCC5,200,http://www.selleckchem.com/products/cudc-907.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O20,PJ34,S2886,PJ34,10,m,20,15,25,192863611,295.34,344458-19-1,hydrochloride,PARP,PJ-34 is a PARP inhibitor with EC50 of 20 nM and is equally potent to PARP1/2.,C12C3=C(C(NC=1C=CC(=C2)NC(CN(C)C)=O)=O)C=CC=C3,94,http://www.selleckchem.com/products/pj34.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O21,Dalcetrapib (JTT-705; RO4607381),S2772,Dalcetrapib (JTT-705; RO4607381),10,m,21,15,25,192941588,389.59,211513-37-0,free base,CETP,Dalcetrapib (JTT-705) is a rhCETP inhibitor with IC50 of 0.2 _M that increases the plasma HDL cholesterol. Phase 3.,C1=CC=CC(=C1NC(C2(CCCCC2)CC(CC)CC)=O)SC(C(C)C)=O,200,http://www.selleckchem.com/products/dalcetrapib-jtt-705.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O22,Cobicistat (GS-9350),S2900,Cobicistat (GS-9350),10,m,22,15,25,192865285,776.02,1004316-88-4,free base,P450 (e.g. CYP17),Cobicistat (GS-9350) is a potent and selective inhibitor of CYP3A with IC50 of 30-285 nM.,C1(CN(C(N[C@H](C(N[C@H](CC[C@@H](NC(OCC2=CN=CS2)=O)CC3=CC=CC=C3)CC4=CC=CC=C4)=O)CCN5CCOCC5)=O)C)=CSC(=N1)C(C)C,128.86,http://www.selleckchem.com/products/cobicistat-gs-9350.html,Metabolism,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O23,LPS_O23,,LPS_O23,,,23,15,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,O24,LPS_O24,,LPS_O24,,,24,15,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P03,HC-030031,S2918,HC-030031,10,m,3,16,25,181365677,355.39,349085-38-7,free base,Others,HC-030031 is a selective TRPA1 channel blocker that antagonizes AITC- and formalin-evoked calcium influx with IC50 of 6.2 _M and 5.3 _M respectively.,C12N(C=NC(N(C(N(C1=O)C)=O)C)=2)CC(NC3C=CC(=CC=3)C(C)C)=O,90,http://www.selleckchem.com/products/hc-030031.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P04,Articaine HCl,S3150,Articaine HCl,10,m,4,16,25,192873358,320.84,23964-57-0,hydrochloride,Others,Articaine is a dental local anesthetic which contains an additional ester group that is metabolized by estearases in blood and tissue.,C1(=C(C(=CS1)C)NC(C(C)NCCC)=O)C(=O)OC.Cl,199,http://www.selleckchem.com/products/articaine-hydrochloride.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P05,TAK-715,S2928,TAK-715,10,m,5,16,25,192943151,399.51,303162-79-0,free base,p38 MAPK,TAK-715 is a p38 MAPK inhibitor for p38_ with IC50 of 7.1 nM; 28-fold more selective for p38_ over p38_; no inhibition to p38_/_; JNK1; ERK1; IKK_; MEKK1 or TAK1. Phase 2.,C(C1C=CC=CC=1)(=O)NC2C=C(C=CN=2)C3=C(N=C(S3)CC)C4C=C(C=CC=4)C,200,http://www.selleckchem.com/products/tak-715.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P06,Altrenogest,S3167,Altrenogest,10,m,6,16,25,179619327,310.43,850-52-2,free base,Estrogen/progestogen Receptor,Altrenogest is a progestogen structurally related to veterinary steroid trenbolone.,C1C(C=C2C(C1)=C3[C@@](CC2)([C@]4([C@](C=C3)([C@](CC4)(CC=C)O)C)[H])[H])=O,199,http://www.selleckchem.com/products/altrenogest.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem004,SP0138-A,P07,Zaltoprofen,S3008,Zaltoprofen,10,m,7,16,25,192863566,298.36,74711-43-6,free base,COX,Zaltoprofen is an inhibitor of Cox-1 and Cox-2 for treatment of arthritis.,C1=CC=C2C(=C1)C(CC3=C(S2)C=CC(=C3)C(C)C(=O)O)=O,201,http://www.selleckchem.com/products/zaltoprofen.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
