384 Plate ID,Plate Map,Well,Human Readable Name,Catalog No.,MoleculeID,Concentration,Unit,Well X,Well Y,Volume,Barcode,M.w.,CAS Number,Form,Targets,Information,Smiles,Max Solubility in DMSO,URL,Pathway,Notes,Library
SelleckChem001,SP0135-A,O09,VX-680 (Tozasertib; MK-0457),S1048,VX-680 (Tozasertib; MK-0457),10,m,9,15,25,179703511,464.59,639089-54-6,free base,Aurora Kinase,VX-680 (Tozasertib; MK-0457) is a pan-Aurora inhibitor; mostly against Aurora A with Kiapp of 0.6 nM; less potent towards Aurora B/Aurora C and 100-fold more selective for Aurora A than 55 other kinases. Phase 2.,C1(=CC(=NC(=N1)SC2=CC=C(C=C2)NC(=O)C3CC3)N4CCN(CC4)C)NC5C=C(NN=5)C,200.18,http://www.selleckchem.com/products/VX-680(MK-0457).html,Cell Cycle,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O10,Lenvatinib (E7080),S1164,Lenvatinib (E7080),10,m,10,15,25,192886483,426.85,417716-92-8,free base,VEGFR,E7080 (Lenvatinib) is a multi-target inhibitor; mostly for VEGFR2(KDR)/VEGFR3(Flt-4) with IC50 of 4 nM/5.2 nM; less potent against VEGFR1/Flt-1; ~10-fold more selective for VEGFR2/3 against FGFR1; PDGFR_/_. Phase 3.,C1(=C(C=C2C(=C1)C(=CC=N2)OC3=CC(=C(C=C3)NC(=O)NC4CC4)Cl)OC)C(N)=O,93.71,http://www.selleckchem.com/products/E7080.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O11,Nutlin-3,S1061,Nutlin-3,10,m,11,15,25,192946805,581.5,890090-75-2,free base,E3 Ligase ;Mdm2,Nutlin-3 is a potent and selective Mdm2 (RING finger-dependent ubiquitin protein ligase for itself and p53) antagonist with IC50 of 90 nM; stabilizes p73 in p53-deficient cells.,N1(C(C(N=C1C2=C(C=C(C=C2)OC)OC(C)C)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)N5CCNC(C5)=O,171.97,http://www.selleckchem.com/products/Nutlin-3.html,Apoptosis,,L1300-Selleck-FDA-Approved-Drug-Library
SelleckChem001,SP0135-A,O12,JNJ-26854165 (Serdemetan),S1172,JNJ-26854165 (Serdemetan),10,m,12,15,25,192885808,328.41,881202-45-5,free base,p53;E3 Ligase ,JNJ-26854165 (Serdemetan) acts as a HDM2 ubiquitin ligase antagonist and also induces early apoptosis in p53 wild-type cells; inhibits cellular proliferation followed by delayed apoptosis in the absence of functional p53. Phase 1.,C1=C2C(=CC=C1)NC=C2CCNC3=CC=C(C=C3)NC4=CC=NC=C4,200.97,http://www.selleckchem.com/products/JNJ-26854165.html,Apoptosis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O13,HA14-1,S1071,HA14-1,10,m,13,15,25,179764927,409.23,65673-63-4,free base,Bcl-2,HA14-1 is a non-peptidic ligand of a Bcl-2 surface pocket with IC50 of ~9 ?M.,C1=C(C=C2C(=C1)OC(=C([C@@]2([C@H](C#N)C(OCC)=O)[H])C(OCC)=O)N)Br,200.38,http://www.selleckchem.com/products/HA14-1.html,Apoptosis,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O14,XAV-939,S1180,XAV-939,10,m,14,15,25,179703996,312.31,284028-89-3,free base,Wnt/beta-catenin,XAV-939 selectively inhibits Wnt/?-catenin-mediated transcription through tankyrase1/2 inhibition with IC50 of 11 nM/4 nM in cell-free assays; regulates axin levels and does not affect CRE; NF-?B or TGF-?.,C1=CC(=CC=C1C(F)(F)F)C2=NC(=C3C(=N2)CCSC3)O,38.42,http://www.selleckchem.com/products/XAV-939.html,Stem Cells &  Wnt,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O15,Brivanib (BMS-540215),S1084,Brivanib (BMS-540215),10,m,15,15,25,192885953,370.38,649735-46-6,free base,FGFR;VEGFR,Brivanib is an ATP-competitive inhibitor against VEGFR2 with IC50 of 25 nM; moderate potency against VEGFR-1 and FGFR-1; but >240-fold against PDGFR-_. Phase 3.,C12=C(C(=C(C=C1)OC3=NC=NN4C3=C(C(=C4)OC[C@@H](C)O)C)F)C=C(N2)C,199.79,http://www.selleckchem.com/products/Brivanib.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O16,Fulvestrant,S1191,Fulvestrant,10,m,16,15,25,192885804,606.77,129453-61-8,free base,Estrogen/progestogen Receptor,Fulvestrant is an estrogen receptor (ER) antagonist with IC50 of 0.094 nM.,C1(C=CC2[C@@]3(CC[C@]4([C@H](CC[C@@]([C@]([C@@H](CC(C=1)=2)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F)3[H])4[H])O)C)[H])O,164.81,http://www.selleckchem.com/products/Fulvestrant.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O17,GSK1904529A,S1093,GSK1904529A,10,m,17,15,25,179703194,851.96,1089283-49-7,free base,IGF-1R,GSK1904529A is a selective inhibitor of IGF-1R and IR with IC50 of 27 nM and 25 nM; >100-fold more selective for IGF-1R/InsR than Akt1/2; Aurora A/B;B-Raf; CDK2; EGFR etc.,C1=C(C(=C(C=C1)F)NC(C2=C(C=CC(=C2)C3=C(N4C(=N3)C=CC=C4)C5=CC=NC(=N5)NC6=C(C=C(C(=C6)CC)N7CCC(CC7)N8CCN(CC8)S(C)(=O)=O)OC)OC)=O)F,145.55,http://www.selleckchem.com/products/GSK1904529A.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O18,Cladribine,S1199,Cladribine,10,m,18,15,25,192878442,285.69,4291-63-8,free base,DNA/RNA Synthesis,Cladribine is an adenosine deaminase inhibitor for U266; RPMI8226; and MM1.S cells with IC50 of approximately 2.43 _M; 0.75 _M; and 0.18 _M; respectively.,N1=C(C2=C(N=C1Cl)N(C=N2)[C@H]3C[C@@H]([C@H](O3)CO)O)N,199.52,http://www.selleckchem.com/products/Cladribine.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O19,U0126-EtOH,S1102,U0126-EtOH,10,m,19,15,25,179704029,426.56,1173097-76-1,ethanolat,MEK,U0126-EtOH is a highly selective inhibitor of MEK1/2 with IC50 of 0.07 _M/0.06 _M; 100-fold higher affinity for _N3-S218E/S222D MEK than PD098059.,C1(=CC=C(C(=C1)SC(/N)=C(\C(=C(\SC2=C(C=CC=C2)N)N)C#N)C#N)N).CCO,199.27,http://www.selleckchem.com/products/U0126.html,MAPK,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O20,Doxorubicin (Adriamycin),S1208,Doxorubicin (Adriamycin),10,m,20,15,25,192917385,579.98,25316-40-9,hydrochloride,Autophagy;Topoisomerase,Doxorubicin (Adriamycin) is an antibiotic agent that inhibits DNA topoisomerase II and induces DNA damage and apoptosis.,C1(=CC=C2C(=C1OC)C(C3=C(C2=O)C(=C4C(=C3O)[C@@H](C[C@@](C4)(C(CO)=O)O)O[C@]5(C[C@@H]([C@@H]([C@@H](O5)C)O)N)[H])O)=O).Cl,172.42,http://www.selleckchem.com/products/Adriamycin.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O21,Foretinib (GSK1363089),S1111,Foretinib (GSK1363089),10,m,21,15,25,194475557,632.65,849217-64-7,free base,VEGFR;c-Met,Foretinib (GSK1363089) is an ATP-competitive inhibitor of HGFR and VEGFR; mostly for Met and KDR with IC50 of 0.4 nM and 0.9 nM. Less potent against Ron; Flt-1/3/4; Kit; PDGFR_/_ and Tie-2; and little activity to FGFR1 and EGFR. Phase 2.,C1(=CC=C(C=C1)F)NC(C2(C(NC3=CC(=C(C=C3)OC4C5=C(N=CC=4)C=C(C(=C5)OC)OCCCN6CCOCC6)F)=O)CC2)=O,200.74,"https://www.selleckchem.com/products/XL880(GSK1363089,EXEL-2880).html",Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,O22,YM201636,S1219,YM201636,10,m,22,15,25,194487298,467.48,371942-69-7,free base,PI3K,YM201636 is a selective PIKfyve inhibitor with IC50 of 33 nM; less potent to p110_ and insensitive to Fabl (yeast orthologue).,C1C(=CC=C(N=1)N)C(=O)NC2C=C(C=CC=2)C3N=C4C(=C(N=3)N5CCOCC5)OC6C(=CC=CN=6)4,74.87,http://www.selleckchem.com/products/ym201636.html,PI3K/Akt/mTOR,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P01,DMSO_P01,,DMSO_P01,,,1,16,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P02,DMSO_P02,,DMSO_P02,,,2,16,,,,,,,,,,,,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P03,Vincristine,S1241,Vincristine,10,m,3,16,25,192878305,923.04,2068-78-2,sulfate,Microtubule Associated;Autophagy,Vincristine is an inhibitor of polymerization of microtubules by binding to tubulin with IC50 of 32 _M.,C1(=CC2=C(C=C1[C@@]3(C4=C(C5=C(N4)C=CC=C5)CCN6C[C@](C3)(C[C@@](C6)(O)CC)[H])C(OC)=O)[C@]78[C@@](N2C=O)([C@]([C@@H]([C@]9([C@@]7(N(CC8)CC=C9)[H])CC)OC(=O)C)(C(OC)=O)O)[H])OC.S(=O)(=O)(O)O,108.34,http://www.selleckchem.com/products/Vincristine-Sulfate.html,Cytoskeletal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P04,Naftopidil DiHCl,S1387,Naftopidil DiHCl,10,m,4,16,25,192946816,465.41,57149-08-3,dihydrochloride,Adrenergic Receptor,Naftopidil DiHCl is a selective 5-HT1A and ?1-adrenergic receptor antagonist with IC50 of 0.1 ?M and 0.2 ?M; respectively.,C1(=C2C(=CC=C1)C=CC=C2)OCC(CN3CCN(CC3)C4=CC=CC=C4OC)O.Cl.Cl,88.09,http://www.selleckchem.com/products/Naftopidil-Dihydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P05,Entecavir Hydrate,S1252,Entecavir Hydrate,10,m,5,16,25,192864417,295.29,209216-23-9,hydrate,Others,Entecavir; a new deoxyguanine nucleoside analogue; is a selective inhibitor of the replication of the hepatitis B virus (HBV).,N1(=C(NC2=C(C1=O)N=CN2[C@H]3C[C@@H]([C@H](C3=C)CO)O)N).O,199.8,https://www.selleckchem.com/products/s1252-entecavir.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P06,Rocuronium Bromide,S1397,Rocuronium Bromide,10,m,6,16,25,192878274,609.68,119302-91-9,bromide,AChR,Rocuronium Bromide is an aminosteroid non-depolarizing neuromuscular blocker or muscle relaxant.,[C@H]1([C@H](C[C@]2([C@](C1)([C@]3([C@@](CC2)([C@]4([C@](CC3)([C@@H]([C@H](C4)[N+]5(CCCC5)CC=C)OC(=O)C)C)[H])[H])[H])C)[H])O)N6(CCOCC6).[Br-],200.1,http://www.selleckchem.com/products/Rocuronium-bromide.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P07,Avagacestat (BMS-708163),S1262,Avagacestat (BMS-708163),10,m,7,16,25,181346020,520.88,1146699-66-2,free base,Gamma-secretase;Beta Amyloid,Avagacestat (BMS-708163) is a potent; selective; orally bioavailable _-secretase inhibitor of A_40 and A_42 with IC50 of 0.3 nM and 0.27 nM; demonstrating a 193-fold selectivity against Notch. Phase 2.,C1(=C(C=C(C=C1)C2N=CON=2)F)CN([C@@H](C(N)=O)CCC(F)(F)F)S(C3=CC=C(C=C3)Cl)(=O)=O,199.66,http://www.selleckchem.com/products/BMS-708163.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P08,Alfuzosin HCl ,S1409,Alfuzosin HCl ,10,m,8,16,25,192879257,425.91,81403-68-1,hydrochloride,Adrenergic Receptor,Alfuzosin(Uroxatral) is an alpha1 receptor antagonist used to treat benign prostatic hyperplasia (BPH). ,C1(=C(C=C2C(=C1)C(=NC(=N2)N(CCCNC(C3CCCO3)=O)C)N)OC)OC.Cl,199.57,http://www.selleckchem.com/products/Alfuzosin-hydrochloride.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P09,Altretamine,S1278,Altretamine,10,m,9,16,25,192864313,210.28,645-05-6,free base,Others,Altretamine is an anti-neoplastic agent.,N1=C(N=C(N=C1N(C)C)N(C)C)N(C)C,71.33,http://www.selleckchem.com/products/Altretamine.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P10,Tianeptine sodium,S1436,Tianeptine sodium,10,m,10,16,25,192918058,458.93,30123-17-2,sodium,5-HT Receptor,Tianeptine is a selective serotonin reuptake enhancer (SSRE) compound used for treating major depressive episodes.,C12(=C(C(C3C(S(N1C)(=O)=O)=CC(=CC=3)Cl)NCCCCCCC(=O)[O-])C=CC=C2).[Na+],198.29,http://www.selleckchem.com/products/Tianeptine-sodium-salt.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P11,Bumetanide,S1287,Bumetanide,10,m,11,16,25,192897292,364.42,28395-03-1,free base,Others,Bumetanide (Bumex) is a loop diuretic of the sulfamyl category to treat heart failure.,C1=C(C(=C(C=C1C(=O)O)NCCCC)OC2=CC=CC=C2)S(=O)(=O)N,200.32,http://www.selleckchem.com/products/Bumetanide.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P12,Zonisamide,S1445,Zonisamide,10,m,12,16,25,192959482,212.23,68291-97-4,free base,Others,Zonisamide is a voltage-dependent sodium channel and T-type calcium channel blocker; used as an antiepileptic drug.,C12=CC=CC=C1ON=C2CS(N)(=O)=O,197.9,http://www.selleckchem.com/products/Zonisamide.html,Others,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P13,FT-207 (NSC 148958),S1300,FT-207 (NSC 148958),10,m,13,16,25,192879917,200.17,17902-23-7,free base,DNA/RNA Synthesis,FT-207 (NSC 148958) is a substance being used in the treatment of some types of cancer.,N1C(N(C=C(C1=O)F)[C@@H]2OCCC2)=O,199.83,http://www.selleckchem.com/products/Ftorafur.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P14,Atazanavir Sulfate,S1457,Atazanavir Sulfate,10,m,14,16,25,192898515,802.93,229975-97-7,sulfate,HIV Protease,Atazanavir is a HIV protease inhibitor with Ki of 2.66 nM.,O(C(N[C@H](C(N[C@H]([C@H](CN(NC([C@@H](NC(OC)=O)C(C)(C)C)=O)CC1=CC=C(C=C1)C2=NC=CC=C2)O)CC3=CC=CC=C3)=O)C(C)(C)C)=O)C.S(=O)(=O)(O)O,129.53,http://www.selleckchem.com/products/Atazanavir.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P15,Doxazosin Mesylate,S1324,Doxazosin Mesylate,10,m,15,16,25,192886983,547.58,77883-43-3,mesylate,Adrenergic Receptor,Doxazosin; a quinazoline-derivative; selectively antagonizes postsynaptic ?1-adrenergic receptors; used in the treatment of high blood pressure and urinary retention associated with benign prostatic hyperplasia.,C12(=CC(=C(C=C1C(=NC(=N2)N3CCN(CC3)C(C4COC5=C(O4)C=CC=C5)=O)N)OC)OC).S(=O)(O)(=O)C,27.39,http://www.selleckchem.com/products/Doxazosin-mesylate.html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P16,Alfacalcidol,S1468,Alfacalcidol,10,m,16,16,25,192881587,400.64,41294-56-8,free base,Others,Alfacalcidol is a non-selective VDR activator medication.,C1[C@H](C[C@@H](C(C/1=C\C=C2/[C@]3([C@](CCC2)([C@H](CC3)[C@@H](CCCC(C)C)C)C)[H])=C)O)O,199.68,http://www.selleckchem.com/products/Alfacalcidol.html,Endocrinology & Hormones,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P17,Flupirtine maleate,S1334,Flupirtine maleate,10,m,17,16,25,192878026,420.39,75507-68-5,maleate,DNA/RNA Synthesis,Flupirtine maleate is the salt form of Flupirtine; which is a centrally acting non-opioid analgesia; is a selective neuronal potassium channel opener that also has NMDA receptor antagonist properties. Phase 2.,C1(=CC=C(C=C1)CNC2=NC(=C(C=C2)NC(=O)OCC)N)F.OC(/C=C/C(O)=O)=O,199.81,http://www.selleckchem.com/products/Flupirtine-maleate.html,DNA Damage,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P18,VX-222 (VCH-222; Lomibuvir),S1480,VX-222 (VCH-222; Lomibuvir),10,m,18,16,25,192949493,445.61,1026785-59-0,free base,HCV Protease,Lomibuvir (VX-222; VCH-222) is a novel; potent and selective inhibitor of HCV polymerase with IC50 of 0.94-1.2 ?M; 15.3-fold less effective for mutant M423T; and 108-fold less effective for mutant I482L. Phase 2.,[C@H]1(CC[C@@H](CC1)O)N(C2=C(SC(=C2)C#CC(C)(C)C)C(O)=O)C(=O)[C@@H]3CC[C@H](CC3)C,199.73,http://www.selleckchem.com/products/VX-222.html,Proteases,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P19,Lansoprazole,S1354,Lansoprazole,10,m,19,16,25,192878091,369.36,103577-45-3,free base,Proton Pump,Lansoprazole is a proton-pump inhibitor (PPI) which prevents the stomach from producing gastric acid.,C1=CC=C2C(=C1)N=C(N2)S(CC3=NC=CC(=C3C)OCC(F)(F)F)=O,200.35,http://www.selleckchem.com/products/Lansoprazole.html,Transmembrane Transporters,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P20,Naratriptan ,S1488,Naratriptan ,10,m,20,16,25,192948817,371.93,143388-64-1,free base,5-HT Receptor,Naratriptan is a triptan agent that is used for the treatment of migraine headaches.,C1(=CC=C2C(=C1)C(=CN2)C3CCN(CC3)C)CCS(=O)(=O)NC.Cl,198.96,http://www.selleckchem.com/products/Naratriptan(Amerge).html,Neuronal Signaling,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P21,Ki8751,S1363,Ki8751,10,m,21,16,25,192879077,469.41,228559-41-9,free base,PDGFR;c-Kit;VEGFR,Ki8751 is a potent and selective inhibitor of VEGFR2 with IC50 of 0.9 nM; >40-fold selective for VEGFR2 than c-Kit; PDGFR_ and FGFR-2; little activity to EGFR; HGFR and InsR.,C1=CN=C2C(=C1OC3=CC=C(C(=C3)F)NC(NC4=CC=C(C=C4F)F)=O)C=C(C(=C2)OC)OC,100.13,http://www.selleckchem.com/products/Ki8751.html,Protein Tyrosine Kinase,,L1700-Selleck-Bioactive-Compound-Library
SelleckChem001,SP0135-A,P22,Cephalexin,S1502,Cephalexin,10,m,22,16,25,192896661,347.39,15686-71-2,free base,Others,Cephalexin is an antibiotic that can treat a number of bacterial infections.,C1=CC=C(C=C1)[C@H](C(N[C@@H]2C(N3[C@]2(SCC(=C3C(=O)O)C)[H])=O)=O)N,5.75,http://www.selleckchem.com/products/Cephalexin-(Cefalexin).html,Others,,L1700-Selleck-Bioactive-Compound-Library
